,country,year,sex,suicides_rate
3018,Norway,2004,female,41.620000000000005
3019,Norway,2004,male,99.75000000000001
3020,Norway,2005,female,44.22
3021,Norway,2005,male,97.87
3022,Norway,2006,female,33.17
3023,Norway,2006,male,109.5
3024,Norway,2007,female,35.669999999999995
3025,Norway,2007,male,92.1
3026,Norway,2008,female,39.69
3027,Norway,2008,male,92.33999999999999
3028,Norway,2009,female,37.29
3029,Norway,2009,male,108.44999999999997
3030,Norway,2010,female,36.720000000000006
3031,Norway,2010,male,99.71
3032,Norway,2011,female,36.21
3033,Norway,2011,male,110.27999999999999
3034,Norway,2012,female,33.96
3035,Norway,2012,male,92.03999999999999
3036,Norway,2013,female,36.68000000000001
3037,Norway,2013,male,90.32999999999998
3038,Norway,2014,female,31.71
3039,Norway,2014,male,95.51999999999998
3040,Norway,2015,female,42.940000000000005
3041,Norway,2015,male,93.49000000000001
3042,Oman,2009,female,0.0
3043,Oman,2009,male,21.189999999999998
3044,Oman,2010,female,0.0
3045,Oman,2010,male,3.8000000000000003
3046,Oman,2014,female,0.0
3047,Oman,2014,male,1.51
3048,Panama,1985,female,8.17
3049,Panama,1985,male,42.88999999999999
3050,Panama,1986,female,12.729999999999999
3051,Panama,1986,male,48.18
3052,Panama,1987,female,12.29
3053,Panama,1987,male,54.77
3054,Panama,1988,female,15.970000000000002
3055,Panama,1988,male,44.220000000000006
3056,Panama,1989,female,4.62
3057,Panama,1989,male,50.67000000000001
3058,Panama,1996,female,9.56
3059,Panama,1996,male,56.82000000000001
3060,Panama,1997,female,14.179999999999998
3061,Panama,1997,male,69.00999999999999
3062,Panama,1998,female,12.66
3063,Panama,1998,male,64.03
3064,Panama,1999,female,10.27
3065,Panama,1999,male,67.35999999999999
3066,Panama,2000,female,8.110000000000001
3067,Panama,2000,male,77.47
3068,Panama,2001,female,11.780000000000001
3069,Panama,2001,male,74.99000000000001
3070,Panama,2002,female,18.660000000000004
3071,Panama,2002,male,60.279999999999994
3072,Panama,2003,female,7.569999999999999
3073,Panama,2003,male,89.66999999999999
3074,Panama,2004,female,11.18
3075,Panama,2004,male,70.58
3076,Panama,2005,female,10.990000000000002
3077,Panama,2005,male,66.82
3078,Panama,2006,female,4.56
3079,Panama,2006,male,87.07
3080,Panama,2007,female,6.699999999999999
3081,Panama,2007,male,65.2
3082,Panama,2008,female,14.219999999999999
3083,Panama,2008,male,59.08
3084,Panama,2009,female,9.4
3085,Panama,2009,male,58.89
3086,Panama,2010,female,9.07
3087,Panama,2010,male,54.93
3088,Panama,2011,female,6.04
3089,Panama,2011,male,56.690000000000005
3090,Panama,2012,female,6.9
3091,Panama,2012,male,48.62
3092,Panama,2013,female,5.09
3093,Panama,2013,male,44.22
3094,Panama,2014,female,6.79
3095,Panama,2014,male,49.19
3096,Panama,2015,female,5.8
3097,Panama,2015,male,39.1
3098,Paraguay,1985,female,9.83
3099,Paraguay,1985,male,29.589999999999996
3100,Paraguay,1986,female,7.830000000000001
3101,Paraguay,1986,male,18.93
3102,Paraguay,1987,female,9.959999999999999
3103,Paraguay,1987,male,26.64
3104,Paraguay,1989,female,10.899999999999999
3105,Paraguay,1989,male,24.430000000000003
3106,Paraguay,1990,female,18.42
3107,Paraguay,1990,male,26.59
3108,Paraguay,1991,female,7.609999999999999
3109,Paraguay,1991,male,19.53
3110,Paraguay,1994,female,12.489999999999998
3111,Paraguay,1994,male,31.97
3112,Paraguay,1995,female,8.790000000000001
3113,Paraguay,1995,male,31.540000000000003
3114,Paraguay,1996,female,7.650000000000001
3115,Paraguay,1996,male,25.81
3116,Paraguay,1997,female,10.190000000000001
3117,Paraguay,1997,male,25.390000000000004
3118,Paraguay,1998,female,12.28
3119,Paraguay,1998,male,36.27
3120,Paraguay,1999,female,14.549999999999999
3121,Paraguay,1999,male,29.87
3122,Paraguay,2000,female,12.34
3123,Paraguay,2000,male,30.44
3124,Paraguay,2001,female,13.25
3125,Paraguay,2001,male,43.27
3126,Paraguay,2002,female,14.51
3127,Paraguay,2002,male,28.939999999999998
3128,Paraguay,2003,female,8.48
3129,Paraguay,2003,male,42.87
3130,Paraguay,2004,female,16.87
3131,Paraguay,2004,male,48.57
3132,Paraguay,2005,female,15.85
3133,Paraguay,2005,male,46.96
3134,Paraguay,2006,female,14.18
3135,Paraguay,2006,male,51.39
3136,Paraguay,2007,female,13.09
3137,Paraguay,2007,male,49.42000000000001
3138,Paraguay,2008,female,13.36
3139,Paraguay,2008,male,44.96
3140,Paraguay,2009,female,13.15
3141,Paraguay,2009,male,54.17999999999999
3142,Paraguay,2010,female,14.219999999999999
3143,Paraguay,2010,male,40.339999999999996
3144,Paraguay,2011,female,13.899999999999999
3145,Paraguay,2011,male,53.93000000000001
3146,Paraguay,2012,female,19.35
3147,Paraguay,2012,male,43.949999999999996
3148,Paraguay,2013,female,14.98
3149,Paraguay,2013,male,60.410000000000004
3150,Paraguay,2014,female,19.22
3151,Paraguay,2014,male,52.93
3152,Philippines,1992,female,2.4499999999999997
3153,Philippines,1992,male,7.359999999999999
3154,Philippines,1993,female,8.74
3155,Philippines,1993,male,13.23
3156,Philippines,1997,female,4.68
3157,Philippines,1997,male,15.559999999999999
3158,Philippines,1998,female,4.21
3159,Philippines,1998,male,17.840000000000003
3160,Philippines,1999,female,6.74
3161,Philippines,1999,male,18.14
3162,Philippines,2000,female,7.620000000000001
3163,Philippines,2000,male,24.59
3164,Philippines,2001,female,5.260000000000001
3165,Philippines,2001,male,21.82
3166,Philippines,2002,female,6.6
3167,Philippines,2002,male,21.939999999999998
3168,Philippines,2003,female,8.12
3169,Philippines,2003,male,25.289999999999996
3170,Philippines,2006,female,7.2299999999999995
3171,Philippines,2006,male,29.43
3172,Philippines,2007,female,6.37
3173,Philippines,2007,male,22.8
3174,Philippines,2008,female,7.010000000000001
3175,Philippines,2008,male,26.04
3176,Philippines,2009,female,7.660000000000001
3177,Philippines,2009,male,27.23
3178,Philippines,2010,female,7.24
3179,Philippines,2010,male,29.72
3180,Philippines,2011,female,8.5
3181,Philippines,2011,male,36.41
3182,Poland,1990,female,29.349999999999994
3183,Poland,1990,male,143.29
3184,Poland,1991,female,27.109999999999996
3185,Poland,1991,male,153.16
3186,Poland,1992,female,32.120000000000005
3187,Poland,1992,male,162.31
3188,Poland,1993,female,30.38
3189,Poland,1993,male,157.47
3190,Poland,1994,female,27.400000000000002
3191,Poland,1994,male,158.56
3192,Poland,1995,female,28.45
3193,Poland,1995,male,153.25
3194,Poland,1996,female,27.65
3195,Poland,1996,male,150.56
3196,Poland,1999,female,26.04
3197,Poland,1999,male,158.11
3198,Poland,2000,female,29.06
3199,Poland,2000,male,161.95000000000002
3200,Poland,2001,female,24.09
3201,Poland,2001,male,156.56
3202,Poland,2002,female,29.05
3203,Poland,2002,male,154.21999999999997
3204,Poland,2003,female,25.729999999999997
3205,Poland,2003,male,154.42
3206,Poland,2004,female,26.24
3207,Poland,2004,male,161.49999999999997
3208,Poland,2005,female,25.409999999999997
3209,Poland,2005,male,160.63
3210,Poland,2006,female,25.94
3211,Poland,2006,male,156.91
3212,Poland,2007,female,23.349999999999998
3213,Poland,2007,male,143.11999999999998
3214,Poland,2008,female,23.38
3215,Poland,2008,male,153.99999999999997
3216,Poland,2009,female,26.580000000000002
3217,Poland,2009,male,170.51999999999998
3218,Poland,2010,female,23.529999999999998
3219,Poland,2010,male,167.10999999999999
3220,Poland,2011,female,21.169999999999998
3221,Poland,2011,male,162.69
3222,Poland,2012,female,22.939999999999998
3223,Poland,2012,male,169.43
3224,Poland,2013,female,23.160000000000004
3225,Poland,2013,male,164.43
3226,Poland,2014,female,22.349999999999994
3227,Poland,2014,male,155.95
3228,Poland,2015,female,20.13
3229,Poland,2015,male,146.86
3230,Portugal,1985,female,39.6
3231,Portugal,1985,male,125.22000000000001
3232,Portugal,1986,female,36.029999999999994
3233,Portugal,1986,male,129.5
3234,Portugal,1987,female,35.449999999999996
3235,Portugal,1987,male,135.88
3236,Portugal,1988,female,26.84
3237,Portugal,1988,male,110.91
3238,Portugal,1989,female,27.979999999999997
3239,Portugal,1989,male,102.34
3240,Portugal,1990,female,33.61
3241,Portugal,1990,male,116.59999999999998
3242,Portugal,1991,female,30.25
3243,Portugal,1991,male,134.90999999999997
3244,Portugal,1992,female,30.95
3245,Portugal,1992,male,117.34999999999998
3246,Portugal,1993,female,25.389999999999997
3247,Portugal,1993,male,100.44
3248,Portugal,1994,female,24.459999999999997
3249,Portugal,1994,male,99.36000000000001
3250,Portugal,1995,female,29.75
3251,Portugal,1995,male,99.18
3252,Portugal,1996,female,22.010000000000005
3253,Portugal,1996,male,93.75999999999999
3254,Portugal,1997,female,17.69
3255,Portugal,1997,male,84.49
3256,Portugal,1998,female,18.14
3257,Portugal,1998,male,68.91999999999999
3258,Portugal,1999,female,19.869999999999997
3259,Portugal,1999,male,69.59
3260,Portugal,2000,female,14.219999999999999
3261,Portugal,2000,male,71.66
3262,Portugal,2001,female,20.93
3263,Portugal,2001,male,94.80000000000001
3264,Portugal,2002,female,30.400000000000002
3265,Portugal,2002,male,141.42999999999998
3266,Portugal,2003,female,30.959999999999997
3267,Portugal,2003,male,135.5
3268,Portugal,2007,female,29.459999999999997
3269,Portugal,2007,male,114.09
3270,Portugal,2008,female,26.180000000000003
3271,Portugal,2008,male,114.83999999999999
3272,Portugal,2009,female,24.05
3273,Portugal,2009,male,115.64999999999999
3274,Portugal,2010,female,28.670000000000005
3275,Portugal,2010,male,120.17000000000002
3276,Portugal,2011,female,21.990000000000002
3277,Portugal,2011,male,105.87
3278,Portugal,2012,female,22.86
3279,Portugal,2012,male,116.54
3280,Portugal,2013,female,24.57
3281,Portugal,2013,male,108.16
3282,Portugal,2014,female,29.72
3283,Portugal,2014,male,124.17
3284,Puerto Rico,1985,female,18.91
3285,Puerto Rico,1985,male,135.7
3286,Puerto Rico,1986,female,17.81
3287,Puerto Rico,1986,male,160.42
3288,Puerto Rico,1987,female,17.56
3289,Puerto Rico,1987,male,126.2
3290,Puerto Rico,1988,female,9.67
3291,Puerto Rico,1988,male,152.01999999999998
3292,Puerto Rico,1989,female,14.659999999999998
3293,Puerto Rico,1989,male,154.88
3294,Puerto Rico,1990,female,12.36
3295,Puerto Rico,1990,male,169.22
3296,Puerto Rico,1991,female,13.170000000000002
3297,Puerto Rico,1991,male,171.64000000000001
3298,Puerto Rico,1992,female,12.24
3299,Puerto Rico,1992,male,123.07
3300,Puerto Rico,1993,female,9.719999999999999
3301,Puerto Rico,1993,male,141.53
3302,Puerto Rico,1994,female,11.209999999999999
3303,Puerto Rico,1994,male,136.07
3304,Puerto Rico,1995,female,10.72
3305,Puerto Rico,1995,male,110.15
3306,Puerto Rico,1996,female,12.99
3307,Puerto Rico,1996,male,126.82
3308,Puerto Rico,1997,female,4.74
3309,Puerto Rico,1997,male,94.51999999999998
3310,Puerto Rico,1998,female,9.42
3311,Puerto Rico,1998,male,121.64999999999999
3312,Puerto Rico,1999,female,11.23
3313,Puerto Rico,1999,male,106.08
3314,Puerto Rico,2000,female,8.389999999999999
3315,Puerto Rico,2000,male,99.87
3316,Puerto Rico,2001,female,10.780000000000001
3317,Puerto Rico,2001,male,96.11
3318,Puerto Rico,2002,female,10.849999999999998
3319,Puerto Rico,2002,male,80.74000000000001
3320,Puerto Rico,2003,female,5.779999999999999
3321,Puerto Rico,2003,male,91.21
3322,Puerto Rico,2004,female,7.029999999999999
3323,Puerto Rico,2004,male,101.92
3324,Puerto Rico,2005,female,12.600000000000001
3325,Puerto Rico,2005,male,92.51
3326,Puerto Rico,2006,female,6.100000000000001
3327,Puerto Rico,2006,male,89.2
3328,Puerto Rico,2007,female,12.78
3329,Puerto Rico,2007,male,80.30000000000003
3330,Puerto Rico,2008,female,13.71
3331,Puerto Rico,2008,male,93.36999999999999
3332,Puerto Rico,2009,female,7.93
3333,Puerto Rico,2009,male,116.97000000000001
3334,Puerto Rico,2010,female,12.470000000000002
3335,Puerto Rico,2010,male,91.37
3336,Puerto Rico,2011,female,11.420000000000002
3337,Puerto Rico,2011,male,79.13000000000001
3338,Puerto Rico,2012,female,12.030000000000001
3339,Puerto Rico,2012,male,75.07000000000001
3340,Puerto Rico,2013,female,9.67
3341,Puerto Rico,2013,male,80.92
3342,Puerto Rico,2014,female,8.5
3343,Puerto Rico,2014,male,68.59
3344,Puerto Rico,2015,female,7.28
3345,Puerto Rico,2015,male,78.30000000000001
3346,Qatar,1995,female,0.0
3347,Qatar,1995,male,0.0
3348,Qatar,2001,female,10.370000000000001
3349,Qatar,2001,male,16.93
3350,Qatar,2004,female,1.81
3351,Qatar,2004,male,13.44
3352,Qatar,2005,female,1.61
3353,Qatar,2005,male,17.189999999999998
3354,Qatar,2006,female,7.87
3355,Qatar,2006,male,79.43
3356,Qatar,2007,female,5.41
3357,Qatar,2007,male,23.2
3358,Qatar,2008,female,2.28
3359,Qatar,2008,male,11.27
3360,Qatar,2009,female,3.95
3361,Qatar,2009,male,15.950000000000001
3362,Qatar,2010,female,0.88
3363,Qatar,2010,male,11.95
3364,Qatar,2011,female,5.07
3365,Qatar,2011,male,13.78
3366,Qatar,2012,female,3.72
3367,Qatar,2012,male,9.55
3368,Qatar,2013,female,0.7
3369,Qatar,2013,male,7.530000000000001
3370,Qatar,2014,female,6.2700000000000005
3371,Qatar,2014,male,12.72
3372,Qatar,2015,female,6.530000000000001
3373,Qatar,2015,male,12.309999999999999
3374,Qatar,2016,female,2.88
3375,Qatar,2016,male,13.549999999999999
3376,Republic of Korea,1985,female,38.29
3377,Republic of Korea,1985,male,108.36
3378,Republic of Korea,1986,female,32.34
3379,Republic of Korea,1986,male,110.97
3380,Republic of Korea,1987,female,32.33
3381,Republic of Korea,1987,male,95.91
3382,Republic of Korea,1988,female,32.989999999999995
3383,Republic of Korea,1988,male,81.59
3384,Republic of Korea,1989,female,33.26
3385,Republic of Korea,1989,male,88.14
3386,Republic of Korea,1990,female,35.37
3387,Republic of Korea,1990,male,85.16
3388,Republic of Korea,1991,female,34.489999999999995
3389,Republic of Korea,1991,male,81.69000000000001
3390,Republic of Korea,1992,female,37.86
3391,Republic of Korea,1992,male,89.53
3392,Republic of Korea,1993,female,47.58
3393,Republic of Korea,1993,male,111.9
3394,Republic of Korea,1994,female,49.55
3395,Republic of Korea,1994,male,115.85
3396,Republic of Korea,1995,female,52.809999999999995
3397,Republic of Korea,1995,male,126.46999999999998
3398,Republic of Korea,1996,female,63.53
3399,Republic of Korea,1996,male,153.45999999999998
3400,Republic of Korea,1997,female,65.98
3401,Republic of Korea,1997,male,160.81999999999996
3402,Republic of Korea,1998,female,82.74999999999999
3403,Republic of Korea,1998,male,219.57
3404,Republic of Korea,1999,female,72.74
3405,Republic of Korea,1999,male,184.78
3406,Republic of Korea,2000,female,71.17
3407,Republic of Korea,2000,male,177.42000000000002
3408,Republic of Korea,2001,female,79.09
3409,Republic of Korea,2001,male,194.45
3410,Republic of Korea,2002,female,108.92999999999999
3411,Republic of Korea,2002,male,252.11
3412,Republic of Korea,2003,female,131.28
3413,Republic of Korea,2003,male,322.84
3414,Republic of Korea,2004,female,140.23
3415,Republic of Korea,2004,male,329.46999999999997
3416,Republic of Korea,2005,female,145.35
3417,Republic of Korea,2005,male,333.69
3418,Republic of Korea,2006,female,128.0
3419,Republic of Korea,2006,male,292.46000000000004
3420,Republic of Korea,2007,female,149.6
3421,Republic of Korea,2007,male,316.9400000000001
3422,Republic of Korea,2008,female,147.04000000000002
3423,Republic of Korea,2008,male,305.24
3424,Republic of Korea,2009,female,170.89
3425,Republic of Korea,2009,male,348.63000000000005
3426,Republic of Korea,2010,female,158.52
3427,Republic of Korea,2010,male,359.68
3428,Republic of Korea,2011,female,147.84
3429,Republic of Korea,2011,male,367.2099999999999
3430,Republic of Korea,2012,female,132.32000000000002
3431,Republic of Korea,2012,male,310.94
3432,Republic of Korea,2013,female,121.14
3433,Republic of Korea,2013,male,307.42999999999995
3434,Republic of Korea,2014,female,107.91000000000001
3435,Republic of Korea,2014,male,277.41999999999996
3436,Republic of Korea,2015,female,103.94999999999999
3437,Republic of Korea,2015,male,285.19
3438,Romania,1989,female,38.02
3439,Romania,1989,male,119.75
3440,Romania,1990,female,33.56
3441,Romania,1990,male,92.36
3442,Romania,1991,female,32.15
3443,Romania,1991,male,101.23
3444,Romania,1992,female,34.949999999999996
3445,Romania,1992,male,129.23
3446,Romania,1993,female,34.43
3447,Romania,1993,male,127.64
3448,Romania,1994,female,33.879999999999995
3449,Romania,1994,male,138.9
3450,Romania,1995,female,28.23
3451,Romania,1995,male,127.95000000000002
3452,Romania,1996,female,26.23
3453,Romania,1996,male,133.75
3454,Romania,1997,female,26.72
3455,Romania,1997,male,134.88
3456,Romania,1998,female,25.85
3457,Romania,1998,male,135.44
3458,Romania,1999,female,28.0
3459,Romania,1999,male,130.26999999999998
3460,Romania,2000,female,29.290000000000003
3461,Romania,2000,male,129.9
3462,Romania,2001,female,24.689999999999998
3463,Romania,2001,male,124.42
3464,Romania,2002,female,29.389999999999997
3465,Romania,2002,male,144.21
3466,Romania,2003,female,27.380000000000003
3467,Romania,2003,male,132.32999999999998
3468,Romania,2004,female,24.68
3469,Romania,2004,male,126.51
3470,Romania,2005,female,26.509999999999998
3471,Romania,2005,male,119.5
3472,Romania,2006,female,25.810000000000002
3473,Romania,2006,male,123.28000000000002
3474,Romania,2007,female,24.659999999999997
3475,Romania,2007,male,111.4
3476,Romania,2008,female,24.349999999999998
3477,Romania,2008,male,116.05
3478,Romania,2009,female,21.29
3479,Romania,2009,male,122.73
3480,Romania,2010,female,24.279999999999998
3481,Romania,2010,male,125.76
3482,Romania,2011,female,21.339999999999996
3483,Romania,2011,male,117.44000000000001
3484,Romania,2012,female,19.11
3485,Romania,2012,male,122.92
3486,Romania,2013,female,19.93
3487,Romania,2013,male,118.06000000000002
3488,Romania,2014,female,17.7
3489,Romania,2014,male,113.33
3490,Romania,2015,female,19.220000000000002
3491,Romania,2015,male,114.33
3492,Romania,2016,female,17.53
3493,Romania,2016,male,98.80000000000001
3494,Russian Federation,1989,female,80.61
3495,Russian Federation,1989,male,318.21
3496,Russian Federation,1990,female,79.96
3497,Russian Federation,1990,male,319.21
3498,Russian Federation,1991,female,76.61
3499,Russian Federation,1991,male,319.78999999999996
3500,Russian Federation,1992,female,80.28
3501,Russian Federation,1992,male,357.2
3502,Russian Federation,1993,female,87.56999999999998
3503,Russian Federation,1993,male,434.49000000000007
3504,Russian Federation,1994,female,89.82
3505,Russian Federation,1994,male,477.82
3506,Russian Federation,1995,female,93.26
3507,Russian Federation,1995,male,454.12
3508,Russian Federation,1996,female,85.66
3509,Russian Federation,1996,male,440.62000000000006
3510,Russian Federation,1997,female,84.58
3511,Russian Federation,1997,male,423.51
3512,Russian Federation,1998,female,80.57000000000001
3513,Russian Federation,1998,male,394.16999999999996
3514,Russian Federation,1999,female,86.95
3515,Russian Federation,1999,male,423.17999999999995
3516,Russian Federation,2000,female,79.53999999999999
3517,Russian Federation,2000,male,424.93
3518,Russian Federation,2001,female,77.92
3519,Russian Federation,2001,male,426.73
3520,Russian Federation,2002,female,78.4
3521,Russian Federation,2002,male,410.1499999999999
3522,Russian Federation,2003,female,73.11999999999999
3523,Russian Federation,2003,male,395.7900000000001
3524,Russian Federation,2004,female,70.07
3525,Russian Federation,2004,male,377.5400000000001
3526,Russian Federation,2005,female,63.87
3527,Russian Federation,2005,male,356.4699999999999
3528,Russian Federation,2006,female,63.160000000000004
3529,Russian Federation,2006,male,338.15
3530,Russian Federation,2007,female,63.52
3531,Russian Federation,2007,male,323.46999999999997
3532,Russian Federation,2008,female,60.28
3533,Russian Federation,2008,male,306.52000000000004
3534,Russian Federation,2009,female,55.92999999999999
3535,Russian Federation,2009,male,296.87
3536,Russian Federation,2010,female,50.09
3537,Russian Federation,2010,male,269.12
3538,Russian Federation,2011,female,49.300000000000004
3539,Russian Federation,2011,male,250.37999999999997
3540,Russian Federation,2012,female,47.56
3541,Russian Federation,2012,male,237.95000000000002
3542,Russian Federation,2013,female,42.56
3543,Russian Federation,2013,male,231.41
3544,Russian Federation,2014,female,40.52
3545,Russian Federation,2014,male,218.7
3546,Russian Federation,2015,female,37.66
3547,Russian Federation,2015,male,199.26
3548,Saint Kitts and Nevis,1990,female,0.0
3549,Saint Kitts and Nevis,1990,male,0.0
3550,Saint Kitts and Nevis,1991,female,0.0
3551,Saint Kitts and Nevis,1991,male,0.0
3552,Saint Kitts and Nevis,1992,female,0.0
3553,Saint Kitts and Nevis,1992,male,0.0
3554,Saint Lucia,1986,female,0.0
3555,Saint Lucia,1986,male,59.95
3556,Saint Lucia,1987,female,9.8
3557,Saint Lucia,1987,male,131.62
3558,Saint Lucia,1988,female,100.79
3559,Saint Lucia,1988,male,81.42
3560,Saint Lucia,1989,female,30.9
3561,Saint Lucia,1989,male,58.01
3562,Saint Lucia,1990,female,9.53
3563,Saint Lucia,1990,male,17.39
3564,Saint Lucia,1991,female,0.0
3565,Saint Lucia,1991,male,104.09
3566,Saint Lucia,1992,female,0.0
3567,Saint Lucia,1992,male,98.11
3568,Saint Lucia,1993,female,0.0
3569,Saint Lucia,1993,male,75.28
3570,Saint Lucia,1994,female,14.39
3571,Saint Lucia,1994,male,31.41
3572,Saint Lucia,1995,female,7.7
3573,Saint Lucia,1995,male,74.01
3574,Saint Lucia,1996,female,13.53
3575,Saint Lucia,1996,male,47.50000000000001
3576,Saint Lucia,1997,female,0.0
3577,Saint Lucia,1997,male,117.53999999999999
3578,Saint Lucia,1998,female,45.370000000000005
3579,Saint Lucia,1998,male,73.66
3580,Saint Lucia,1999,female,6.77
3581,Saint Lucia,1999,male,68.17
3582,Saint Lucia,2000,female,27.299999999999997
3583,Saint Lucia,2000,male,170.56
3584,Saint Lucia,2001,female,0.0
3585,Saint Lucia,2001,male,59.08
3586,Saint Lucia,2002,female,56.01
3587,Saint Lucia,2002,male,131.51
3588,Saint Lucia,2003,female,49.37
3589,Saint Lucia,2003,male,83.89
3590,Saint Lucia,2004,female,0.0
3591,Saint Lucia,2004,male,66.17
3592,Saint Lucia,2005,female,0.0
3593,Saint Lucia,2005,male,24.82
3594,Saint Lucia,2006,female,0.0
3595,Saint Lucia,2006,male,17.83
3596,Saint Lucia,2008,female,0.0
3597,Saint Lucia,2008,male,0.0
3598,Saint Lucia,2009,female,0.0
3599,Saint Lucia,2009,male,82.32
3600,Saint Lucia,2010,female,6.38
3601,Saint Lucia,2010,male,23.93
3602,Saint Lucia,2011,female,0.0
3603,Saint Lucia,2011,male,53.32
3604,Saint Lucia,2012,female,4.06
3605,Saint Lucia,2012,male,80.97
3606,Saint Lucia,2013,female,4.01
3607,Saint Lucia,2013,male,110.09000000000002
3608,Saint Lucia,2014,female,20.299999999999997
3609,Saint Lucia,2014,male,71.26
3610,Saint Vincent and Grenadines,1985,female,0.0
3611,Saint Vincent and Grenadines,1985,male,32.79
3612,Saint Vincent and Grenadines,1986,female,0.0
3613,Saint Vincent and Grenadines,1986,male,0.0
3614,Saint Vincent and Grenadines,1987,female,0.0
3615,Saint Vincent and Grenadines,1987,male,0.0
3616,Saint Vincent and Grenadines,1990,female,0.0
3617,Saint Vincent and Grenadines,1990,male,72.06
3618,Saint Vincent and Grenadines,1995,female,0.0
3619,Saint Vincent and Grenadines,1995,male,85.41
3620,Saint Vincent and Grenadines,1996,female,10.9
3621,Saint Vincent and Grenadines,1996,male,74.16
3622,Saint Vincent and Grenadines,1997,female,0.0
3623,Saint Vincent and Grenadines,1997,male,30.019999999999996
3624,Saint Vincent and Grenadines,1998,female,0.0
3625,Saint Vincent and Grenadines,1998,male,194.42000000000002
3626,Saint Vincent and Grenadines,1999,female,0.0
3627,Saint Vincent and Grenadines,1999,male,65.80000000000001
3628,Saint Vincent and Grenadines,2000,female,0.0
3629,Saint Vincent and Grenadines,2000,male,44.11
3630,Saint Vincent and Grenadines,2001,female,12.33
3631,Saint Vincent and Grenadines,2001,male,148.33
3632,Saint Vincent and Grenadines,2002,female,8.59
3633,Saint Vincent and Grenadines,2002,male,194.33999999999997
3634,Saint Vincent and Grenadines,2003,female,0.0
3635,Saint Vincent and Grenadines,2003,male,50.91
3636,Saint Vincent and Grenadines,2004,female,0.0
3637,Saint Vincent and Grenadines,2004,male,46.459999999999994
3638,Saint Vincent and Grenadines,2005,female,8.01
3639,Saint Vincent and Grenadines,2005,male,64.1
3640,Saint Vincent and Grenadines,2006,female,7.88
3641,Saint Vincent and Grenadines,2006,male,114.18999999999998
3642,Saint Vincent and Grenadines,2007,female,0.0
3643,Saint Vincent and Grenadines,2007,male,102.39
3644,Saint Vincent and Grenadines,2008,female,7.66
3645,Saint Vincent and Grenadines,2008,male,32.629999999999995
3646,Saint Vincent and Grenadines,2009,female,0.0
3647,Saint Vincent and Grenadines,2009,male,11.18
3648,Saint Vincent and Grenadines,2010,female,0.0
3649,Saint Vincent and Grenadines,2010,male,54.83
3650,Saint Vincent and Grenadines,2011,female,16.42
3651,Saint Vincent and Grenadines,2011,male,30.560000000000002
3652,Saint Vincent and Grenadines,2012,female,24.89
3653,Saint Vincent and Grenadines,2012,male,72.4
3654,Saint Vincent and Grenadines,2013,female,0.0
3655,Saint Vincent and Grenadines,2013,male,0.0
3656,Saint Vincent and Grenadines,2014,female,0.0
3657,Saint Vincent and Grenadines,2014,male,80.78
3658,Saint Vincent and Grenadines,2015,female,11.02
3659,Saint Vincent and Grenadines,2015,male,17.060000000000002
3660,San Marino,1999,female,0.0
3661,San Marino,1999,male,64.35000000000001
3662,San Marino,2000,female,0.0
3663,San Marino,2000,male,47.26
3664,San Marino,2005,female,0.0
3665,San Marino,2005,male,34.01
3666,Serbia,1998,female,76.83
3667,Serbia,1998,male,230.22000000000003
3668,Serbia,1999,female,98.60000000000001
3669,Serbia,1999,male,246.13
3670,Serbia,2000,female,87.01
3671,Serbia,2000,male,237.15
3672,Serbia,2001,female,72.62
3673,Serbia,2001,male,224.38
3674,Serbia,2002,female,72.58000000000001
3675,Serbia,2002,male,223.33
3676,Serbia,2003,female,66.47
3677,Serbia,2003,male,204.79999999999998
3678,Serbia,2004,female,57.12
3679,Serbia,2004,male,205.39
3680,Serbia,2005,female,74.03
3681,Serbia,2005,male,212.29000000000002
3682,Serbia,2006,female,76.10999999999999
3683,Serbia,2006,male,209.96
3684,Serbia,2007,female,63.69
3685,Serbia,2007,male,194.76
3686,Serbia,2008,female,63.26
3687,Serbia,2008,male,179.35
3688,Serbia,2009,female,61.589999999999996
3689,Serbia,2009,male,196.84
3690,Serbia,2010,female,51.650000000000006
3691,Serbia,2010,male,182.83
3692,Serbia,2011,female,58.04
3693,Serbia,2011,male,185.41000000000003
3694,Serbia,2012,female,51.3
3695,Serbia,2012,male,183.23
3696,Serbia,2013,female,44.78
3697,Serbia,2013,male,172.95
3698,Serbia,2014,female,47.11
3699,Serbia,2014,male,169.67000000000002
3700,Serbia,2015,female,45.29
3701,Serbia,2015,male,160.68
3702,Seychelles,1985,female,13.33
3703,Seychelles,1985,male,142.85000000000002
3704,Seychelles,1986,female,0.0
3705,Seychelles,1986,male,23.26
3706,Seychelles,1987,female,0.0
3707,Seychelles,1987,male,60.72
3708,Seychelles,2001,female,10.39
3709,Seychelles,2001,male,77.18
3710,Seychelles,2002,female,0.0
3711,Seychelles,2002,male,154.12
3712,Seychelles,2003,female,18.31
3713,Seychelles,2003,male,81.69
3714,Seychelles,2004,female,0.0
3715,Seychelles,2004,male,63.27000000000001
3716,Seychelles,2005,female,14.33
3717,Seychelles,2005,male,57.17
3718,Seychelles,2006,female,0.0
3719,Seychelles,2006,male,275.75
3720,Seychelles,2007,female,12.96
3721,Seychelles,2007,male,134.68
3722,Seychelles,2008,female,0.0
