,country,year,suicides_rate,population,gdp_per_capita
0,Albania,1987,31.849999999999998,2709600,9552
1,Albania,1988,32.46,2764300,9228
2,Albania,1989,33.4,2803100,9996
3,Albania,1992,18.000000000000004,2822500,3012
4,Albania,1993,32.56,2807300,5244
5,Albania,1994,32.18000000000001,2849300,8364
6,Albania,1995,40.550000000000004,2903400,10020
7,Albania,1996,43.62,2940200,13524
8,Albania,1997,77.43,2977300,9516
9,Albania,1998,66.52,3012700,10788
10,Albania,1999,69.81,3029700,13524
11,Albania,2000,30.699999999999996,2796300,15588
12,Albania,2001,50.61999999999999,2799349,17412
13,Albania,2002,62.510000000000005,2818839,18876
14,Albania,2003,58.60000000000001,2843929,24252
15,Albania,2004,65.39,2874991,30528
16,Albania,2005,0.0,2783320,35172
17,Albania,2006,0.0,2780176,38820
18,Albania,2007,65.85,2770344,46356
19,Albania,2008,71.05000000000001,2757059,56064
20,Albania,2009,0.0,2745735,52644
21,Albania,2010,41.66,2736025,52308
22,Antigua and Barbuda,1985,0.0,62574,46200
23,Antigua and Barbuda,1986,0.0,61270,56880
24,Antigua and Barbuda,1987,0.0,60261,67140
25,Antigua and Barbuda,1988,0.0,59564,80316
26,Antigua and Barbuda,1989,0.0,59238,88884
27,Antigua and Barbuda,1990,17.24,59334,92928
28,Antigua and Barbuda,1991,0.0,60394,95712
29,Antigua and Barbuda,1992,0.0,61741,97044
30,Antigua and Barbuda,1993,15.0,63315,101436
31,Antigua and Barbuda,1994,0.0,65044,108744
32,Antigua and Barbuda,1995,0.0,66846,103632
33,Antigua and Barbuda,1998,0.0,72225,120936
34,Antigua and Barbuda,1999,0.0,73832,124536
35,Antigua and Barbuda,2000,39.97,75326,132252
36,Antigua and Barbuda,2001,19.45,76497,125616
37,Antigua and Barbuda,2002,0.0,77588,125988
38,Antigua and Barbuda,2003,27.82,78658,130536
39,Antigua and Barbuda,2004,36.06,79722,138420
40,Antigua and Barbuda,2005,0.0,80809,151788
41,Antigua and Barbuda,2006,0.0,81973,169368
42,Antigua and Barbuda,2007,7.98,83131,189300
43,Antigua and Barbuda,2008,0.0,84273,194856
44,Antigua and Barbuda,2009,0.0,85405,172020
45,Antigua and Barbuda,2012,0.0,88703,163884
46,Antigua and Barbuda,2013,0.0,89779,159444
47,Antigua and Barbuda,2014,0.0,90837,169116
48,Antigua and Barbuda,2015,15.62,91889,178236
49,Argentina,1985,134.47000000000003,27090800,39168
50,Argentina,1986,152.90000000000003,27244400,48864
51,Argentina,1987,144.98,27599400,48312
52,Argentina,1988,146.24,28308000,53496
53,Argentina,1989,138.93,28702000,32040
54,Argentina,1990,134.89999999999998,29091100,58308
55,Argentina,1991,119.23999999999998,29623000,76848
56,Argentina,1992,126.86000000000003,30045400,91380
57,Argentina,1993,134.77,30477500,93216
58,Argentina,1994,122.05,30911200,99936
59,Argentina,1995,119.97,31345400,98784
60,Argentina,1996,118.03,31780700,102756
61,Argentina,1997,111.39999999999998,32333781,108684
62,Argentina,1998,116.92999999999998,32757259,109512
63,Argentina,1999,117.19,33174862,102552
64,Argentina,2000,131.39,33585533,101544
65,Argentina,2001,143.55999999999997,34010946,94800
66,Argentina,2002,139.42,34407507,34080
67,Argentina,2003,146.29,34785907,44016
68,Argentina,2004,131.05999999999997,35162945,56196
69,Argentina,2005,128.18,35550617,67080
70,Argentina,2006,128.21999999999997,35918886,77700
71,Argentina,2007,118.35000000000004,36315492,95016
72,Argentina,2008,118.10999999999999,36733520,118116
73,Argentina,2009,107.32000000000001,37158001,107532
74,Argentina,2010,111.24000000000001,37578454,135276
75,Argentina,2011,105.86999999999998,38015739,167352
76,Argentina,2012,119.81999999999998,38441778,170436
77,Argentina,2013,103.42,38859125,170472
78,Argentina,2014,111.35,39276555,160800
79,Argentina,2015,112.13000000000001,39699624,179772
80,Armenia,1990,41.12,2983700,9072
81,Armenia,1991,45.87000000000001,3230800,7680
82,Armenia,1992,40.86000000000001,3308700,4620
83,Armenia,1993,51.050000000000004,3366600,4284
84,Armenia,1994,66.73,3402500,4644
85,Armenia,1995,51.78999999999999,3443200,5112
86,Armenia,1996,37.050000000000004,3486300,5496
87,Armenia,1997,32.23,3526700,5580
88,Armenia,1998,27.419999999999998,3558000,6384
89,Armenia,1999,24.68,3580700,6180
90,Armenia,2000,34.300000000000004,3606500,6360
91,Armenia,2001,29.78,3610516,7044
92,Armenia,2002,38.070000000000014,3014844,9456
93,Armenia,2003,33.43000000000001,3024366,11136
94,Armenia,2006,43.67,2764396,27720
95,Armenia,2007,39.019999999999996,2735313,40392
96,Armenia,2008,35.15,3045391,45948
97,Armenia,2009,33.7,2689695,38580
98,Armenia,2010,40.41000000000001,2676225,41520
99,Armenia,2011,32.980000000000004,2670366,45576
100,Armenia,2012,36.57000000000001,2814300,45276
101,Armenia,2013,37.480000000000004,2810664,47484
102,Armenia,2014,37.00999999999999,2803029,49704
103,Armenia,2015,45.28,2795335,45300
104,Armenia,2016,40.56000000000001,2400033,37880
105,Aruba,1995,308.51,73581,215388
106,Aruba,1999,115.47000000000001,81934,252324
107,Aruba,2000,305.33,83888,267996
108,Aruba,2001,27.28,86045,267804
109,Aruba,2002,126.46000000000002,88284,263844
110,Aruba,2003,12.93,90457,268140
111,Aruba,2004,176.71999999999997,92335,289596
112,Aruba,2005,99.57999999999998,93728,298440
113,Aruba,2006,96.31,94508,307464
114,Aruba,2007,92.19000000000001,94814,332064
115,Aruba,2008,41.440000000000005,94814,353364
116,Aruba,2009,42.230000000000004,94795,316332
117,Aruba,2010,58.65,95006,311688
118,Aruba,2011,93.42,95488,324792
119,Australia,1985,163.41,14562500,148488
120,Australia,1986,175.79000000000002,14809800,147456
121,Australia,1987,188.82000000000005,15046500,150768
122,Australia,1988,179.32,15312100,184716
123,Australia,1989,168.11,15570600,230676
124,Australia,1990,172.34999999999997,15807000,235980
125,Australia,1991,180.15000000000003,16012100,243840
126,Australia,1992,170.64000000000004,16203500,240600
127,Australia,1993,154.94999999999996,16370000,228360
128,Australia,1994,167.75,16549400,233628
129,Australia,1995,155.19,16766300,262824
130,Australia,1996,175.33999999999997,17015100,282312
131,Australia,1997,186.93000000000006,17221300,302808
132,Australia,1998,176.41000000000003,17421730,274764
133,Australia,1999,167.14999999999998,17641702,264192
134,Australia,2000,157.82000000000005,17874410,278628
135,Australia,2001,158.79000000000002,18130883,250320
136,Australia,2002,144.68,18370058,257688
137,Australia,2003,133.84,18608029,300708
138,Australia,2004,133.76000000000002,18854551,389448
139,Australia,2006,127.89000000000001,19109246,468168
140,Australia,2007,130.25,19734430,518052
141,Australia,2008,130.48999999999998,20120312,627780
142,Australia,2009,130.12,20529317,541536
143,Australia,2010,132.64000000000001,20847547,658644
144,Australia,2011,133.21999999999997,20881910,801240
145,Australia,2012,139.57,21238909,872028
146,Australia,2013,138.78,21600180,874272
147,Australia,2014,149.07,21927587,801708
148,Australia,2015,154.18000000000004,22240785,727872
149,Austria,1985,384.81,7110115,117108
150,Austria,1986,401.79999999999995,7119149,166932
151,Austria,1987,405.88,7130006,208980
152,Austria,1988,357.64,7144410,223956
153,Austria,1989,359.32,7177666,222528
154,Austria,1990,353.78,7231353,276240
155,Austria,1991,355.4700000000001,7299728,285696
156,Austria,1992,341.74000000000007,7375368,317400
157,Austria,1993,347.9599999999999,7433569,307332
158,Austria,1994,343.61999999999995,7462552,327288
159,Austria,1995,348.0899999999999,7477030,386844
160,Austria,1996,342.65,7493706,379920
161,Austria,1997,297.5000000000001,7512589,339900
162,Austria,1998,289.38,7533519,347664
163,Austria,1999,280.3,7561609,344664
164,Austria,2000,289.77,7592073,311064
165,Austria,2001,261.90999999999997,7634560,310176
166,Austria,2002,276.92,7683162,333264
167,Austria,2003,257.06,7722033,406668
168,Austria,2004,254.04,7773105,464532
169,Austria,2005,235.24999999999997,7827461,484404
170,Austria,2006,218.89999999999995,7869269,512376
171,Austria,2007,217.31,7897272,590616
172,Austria,2008,216.45000000000002,7925258,651528
173,Austria,2009,213.22,7946894,604272
174,Austria,2010,207.55000000000004,7968421,590172
175,Austria,2011,211.49,7995146,647076
176,Austria,2012,206.63,8031276,611748
177,Austria,2013,212.12,8079615,638748
178,Austria,2014,209.81999999999996,8141165,651336
179,Austria,2015,194.62,8219386,557808
180,Austria,2016,183.23,7484629,469760
181,Azerbaijan,1990,24.609999999999996,6156800,17268
182,Azerbaijan,1991,32.230000000000004,6290600,16776
183,Azerbaijan,1992,34.78000000000001,6370400,9408
184,Azerbaijan,1993,31.519999999999996,6442600,7404
185,Azerbaijan,1994,12.040000000000001,6521200,6096
186,Azerbaijan,1995,14.280000000000001,6605900,5544
187,Azerbaijan,1996,17.830000000000002,6668100,5712
188,Azerbaijan,1997,18.59,6711200,7080
189,Azerbaijan,1998,10.669999999999998,7044400,7572
190,Azerbaijan,1999,8.58,7106400,7740
191,Azerbaijan,2000,14.410000000000002,7415250,8532
192,Azerbaijan,2001,60.050000000000004,7518000,9108
193,Azerbaijan,2002,19.419999999999998,7605700,9840
194,Azerbaijan,2003,27.07,7674400,11376
195,Azerbaijan,2004,18.33,7738250,13464
196,Azerbaijan,2007,11.830000000000002,7921100,50064
197,Bahamas,1985,4.76,203700,136716
198,Bahamas,1987,13.59,220900,147432
199,Bahamas,1993,37.51,243500,152376
200,Bahamas,1994,10.6,249300,156876
201,Bahamas,1995,7.16,254500,161676
202,Bahamas,1996,9.82,252438,171564
203,Bahamas,1997,7.15,255956,296880
204,Bahamas,1998,11.09,260125,315228
205,Bahamas,1999,22.959999999999997,264791,348228
206,Bahamas,2000,40.660000000000004,269738,359304
207,Bahamas,2001,2.68,276140,361464
208,Bahamas,2002,9.969999999999999,282555,377184
209,Bahamas,2003,2.49,288888,368448
210,Bahamas,2004,5.93,295237,368052
211,Bahamas,2005,13.32,301763,391152
212,Bahamas,2006,5.640000000000001,308499,395484
213,Bahamas,2007,13.420000000000002,314989,404520
214,Bahamas,2008,12.490000000000002,321447,392952
215,Bahamas,2009,15.98,327813,365400
216,Bahamas,2010,58.32,333869,362868
217,Bahamas,2011,12.989999999999998,338383,357132
218,Bahamas,2012,11.84,343558,374448
219,Bahamas,2013,13.91,348959,365460
220,Bahrain,1985,20.119999999999997,365900,119760
221,Bahrain,1987,25.680000000000003,363900,111852
222,Bahrain,1988,24.8,389700,114012
223,Bahrain,1997,0.0,529754,143820
224,Bahrain,1998,0.0,546008,135900
225,Bahrain,1999,22.459999999999997,565762,140436
226,Bahrain,2000,32.73,590594,184140
227,Bahrain,2001,30.659999999999993,624083,172596
228,Bahrain,2002,27.68,661010,174864
229,Bahrain,2003,32.39,702913,189072
230,Bahrain,2004,54.21000000000001,751559,209964
231,Bahrain,2005,40.22,819540,233820
232,Bahrain,2006,27.18,888543,249912
233,Bahrain,2007,32.09,964770,270288
234,Bahrain,2008,27.89,1024110,301272
235,Bahrain,2009,24.59,1092922,251856
236,Bahrain,2010,11.89,1139160,270864
237,Bahrain,2011,14.96,1103462,312936
238,Bahrain,2012,8.68,1201778,307044
239,Bahrain,2013,2.49,1214492,321516
240,Bahrain,2014,6.5200000000000005,1213966,330036
241,Barbados,1985,61.72,231000,73644
242,Barbados,1986,36.73,231600,80640
243,Barbados,1987,29.46,233700,87996
244,Barbados,1988,57.39,234800,93156
245,Barbados,1989,73.58,236000,102492
246,Barbados,1990,121.22999999999999,237000,102444
247,Barbados,1991,76.92999999999999,237000,101628
248,Barbados,1992,63.53000000000001,240000,97548
249,Barbados,1993,90.93,239600,102480
250,Barbados,1994,67.08,240300,107436
251,Barbados,1995,72.28999999999999,241200,112536
252,Barbados,2000,37.13,251133,149160
253,Barbados,2001,8.65,252406,148176
254,Barbados,2002,0.0,253353,150132
255,Barbados,2003,0.0,254122,154644
256,Barbados,2004,7.79,254925,165432
257,Barbados,2005,2.58,255889,182760
258,Barbados,2006,45.38,256883,198372
259,Barbados,2007,0.0,258083,210336
260,Barbados,2008,2.31,259414,213120
261,Barbados,2009,28.799999999999997,260718,204084
262,Barbados,2010,7.62,261927,204408
263,Barbados,2011,0.0,263203,212496
264,Barbados,2012,0.0,264270,211440
265,Barbados,2013,0.0,265165,208740
266,Belarus,1990,274.37,9408800,27612
267,Belarus,1991,297.64000000000004,9476200,22788
268,Belarus,1992,314.24000000000007,9570900,21360
269,Belarus,1993,365.11,9641100,20268
270,Belarus,1994,403.58,9653900,18564
271,Belarus,1995,404.00999999999993,9673600,17328
272,Belarus,1996,455.7099999999999,9684800,18288
273,Belarus,1997,446.49999999999994,9692100,17496
274,Belarus,1998,455.64,9694800,18840
275,Belarus,1999,450.36,9563200,15228
276,Belarus,2000,447.3,9543479,16020
277,Belarus,2001,419.6500000000001,9513587,15588
278,Belarus,2002,410.99999999999994,9469234,18492
279,Belarus,2003,444.86,9420691,22704
280,Belarus,2007,355.89000000000004,9244456,58776
281,Belarus,2008,352.15999999999997,9205746,79212
282,Belarus,2009,375.53999999999996,9169969,64392
283,Belarus,2010,331.97999999999996,8981193,76452
284,Belarus,2011,299.36,8947320,82824
285,Belarus,2013,273.32,8910240,101724
286,Belarus,2014,252.90999999999997,8906977,106188
287,Belgium,1985,332.04,9269600,112272
288,Belgium,1986,314.69,9287100,155904
289,Belgium,1987,327.76,9291300,193980
290,Belgium,1988,283.79999999999995,9319300,210108
291,Belgium,1989,284.8499999999999,9349200,211908
292,Belgium,1990,277.10999999999996,9369700,264384
293,Belgium,1991,264.02,9396600,270276
294,Belgium,1992,265.88,9428100,300432
295,Belgium,1993,300.46999999999997,9462900,286500
296,Belgium,1994,300.40000000000003,9497400,311064
297,Belgium,1995,285.90000000000003,9527100,364728
298,Belgium,1996,267.54,9557545,353256
299,Belgium,1997,284.73999999999995,9576223,319308
300,Belgium,1998,264.73999999999995,9620997,325044
301,Belgium,1999,230.70000000000002,9648277,323628
302,Belgium,2000,267.8,9674025,295104
303,Belgium,2001,261.22,9710055,293928
304,Belgium,2002,247.85999999999999,9758570,318312
305,Belgium,2003,248.72999999999996,9804122,390456
306,Belgium,2004,231.06000000000003,9848022,451932
307,Belgium,2005,231.75000000000003,9901014,469488
308,Belgium,2006,214.89999999999998,9962702,493620
309,Belgium,2007,208.56999999999996,10030266,564480
310,Belgium,2008,221.54000000000002,10100850,616140
311,Belgium,2009,218.35000000000002,10173366,571560
312,Belgium,2010,220.18,10211171,568260
313,Belgium,2011,226.70999999999998,10355126,610716
314,Belgium,2012,217.13,10442637,572136
315,Belgium,2013,201.55000000000004,10526149,593868
316,Belgium,2014,201.85000000000002,10578848,602076
317,Belgium,2015,196.66,10624356,513960
318,Belize,1986,19.369999999999997,146800,18624
319,Belize,1987,31.41,144069,23040
320,Belize,1989,5.16,153088,28464
321,Belize,1990,29.7,158000,31368
322,Belize,1991,23.93,162200,32904
323,Belize,1993,6.49,170800,39336
324,Belize,1994,164.73000000000002,170874,40788
325,Belize,1995,143.96999999999997,180500,41232
326,Belize,1996,61.290000000000006,180926,42540
327,Belize,1997,5.77,187650,41844
328,Belize,1998,81.77999999999999,195108,42372
329,Belize,1999,83.71999999999998,202699,43380
330,Belize,2000,160.80000000000004,210109,47520
331,Belize,2001,151.7,217279,48156
332,Belize,2002,69.62,224136,49932
333,Belize,2003,59.00000000000001,230890,51468
334,Belize,2004,117.38,237791,53388
335,Belize,2005,46.1,245020,54564
336,Belize,2006,37.92000000000001,252826,57780
337,Belize,2007,78.49,260667,59412
338,Belize,2008,86.36000000000001,268487,61176
339,Belize,2009,57.76,276189,58092
340,Belize,2010,61.47999999999999,283796,59076
341,Belize,2011,153.3,291662,61176
342,Belize,2012,73.44999999999999,298946,63168
343,Belize,2013,56.400000000000006,305888,63264
344,Belize,2014,90.95,312780,65376
345,Belize,2015,135.46,319835,66732
346,Bosnia and Herzegovina,2011,1.31,3673312,60912
347,Bosnia and Herzegovina,2014,109.5,3654169,60948
348,Brazil,1985,59.18,117478900,22776
349,Brazil,1986,57.16000000000001,118776400,27084
350,Brazil,1987,70.11999999999999,122822467,28728
351,Brazil,1988,65.36000000000001,125701294,31536
352,Brazil,1989,64.02,128570308,39720
353,Brazil,1990,67.05999999999999,131387553,42192
354,Brazil,1991,68.34000000000002,134281850,53880
355,Brazil,1992,64.92,137007021,35088
356,Brazil,1993,67.86,139615477,37632
357,Brazil,1994,71.51,142188450,47100
358,Brazil,1995,75.23999999999998,144783591,63756
359,Brazil,1996,73.33,147353130,69252
360,Brazil,1997,76.80000000000001,149932627,70692
361,Brazil,1998,75.05,152524311,67956
362,Brazil,1999,67.64999999999999,155122073,46368
363,Brazil,2000,68.22999999999999,157715991,49872
364,Brazil,2001,73.49000000000001,160178796,41904
365,Brazil,2002,69.77,162761414,37452
366,Brazil,2003,68.07000000000001,165396911,40512
367,Brazil,2004,70.22,167993068,47808
368,Brazil,2005,73.60000000000001,170483960,62760
369,Brazil,2006,69.89999999999999,172974722,76836
370,Brazil,2007,71.67999999999999,175293192,95640
371,Brazil,2008,72.21000000000001,177471632,114660
372,Brazil,2009,70.37,179569551,111396
373,Brazil,2010,72.73,181629712,145932
374,Brazil,2011,72.41000000000001,183656441,170940
375,Brazil,2012,74.45000000000002,185591215,159396
376,Brazil,2013,73.41000000000001,187458852,158292
377,Brazil,2014,73.13000000000001,189285554,155700
378,Brazil,2015,77.45,191087085,113172
379,Bulgaria,1985,303.11999999999995,8392500,24528
380,Bulgaria,1986,275.48,8391500,28956
381,Bulgaria,1987,308.3999999999999,8375400,40260
382,Bulgaria,1988,292.49000000000007,8389800,32256
383,Bulgaria,1989,292.19,8403200,31404
384,Bulgaria,1990,256.43,8418500,29412
385,Bulgaria,1991,268.94,8431900,15576
386,Bulgaria,1992,310.5999999999999,8041500,15444
387,Bulgaria,1993,278.36000000000007,8001000,16248
388,Bulgaria,1994,288.39,7995500,14556
389,Bulgaria,1995,277.85,7983900,19632
390,Bulgaria,1996,296.20000000000005,7963300,15240
391,Bulgaria,1997,276.36,7933900,16932
392,Bulgaria,1998,304.61,7899500,22224
393,Bulgaria,1999,250.70999999999998,7866600,20580
394,Bulgaria,2000,259.22,7829095,20160
395,Bulgaria,2001,244.62,7591926,22248
396,Bulgaria,2002,247.35,7544410,25884
397,Bulgaria,2003,207.65,7493166,33600
398,Bulgaria,2004,184.11999999999998,7447563,41820
399,Bulgaria,2005,178.06,7404051,48036
400,Bulgaria,2006,186.53,7358508,55656
401,Bulgaria,2007,173.77,7312474,72876
402,Bulgaria,2008,170.34,7267511,89844
403,Bulgaria,2009,154.42,7219817,86232
404,Bulgaria,2010,158.25000000000006,7162740,84792
405,Bulgaria,2011,133.51999999999998,7056527,97644
406,Bulgaria,2012,164.17,6959652,92940
407,Bulgaria,2013,134.16000000000003,6920644,96684
408,Bulgaria,2014,139.77,6883874,98892
409,Cabo Verde,2011,133.84,452179,49488
410,Canada,1985,166.46,23499900,186264
411,Canada,1986,190.10999999999999,23499100,192744
412,Canada,1987,179.32999999999998,23798100,217488
413,Canada,1988,175.38,24080600,252828
414,Canada,1989,170.98,24368400,278256
415,Canada,1990,165.01999999999995,24704400,288492
416,Canada,1991,167.78000000000003,25390400,288456
417,Canada,1992,163.6,26454400,268716
418,Canada,1993,164.01999999999998,26944700,257052
419,Canada,1994,161.91000000000003,27246000,254628
420,Canada,1995,163.52,27618500,262452
421,Canada,1996,162.89000000000001,27706600,272232
422,Canada,1997,151.43000000000004,28085100,278940
423,Canada,1998,150.12,28372536,267216
424,Canada,1999,158.44000000000003,28681643,282864
425,Canada,2000,139.00000000000003,29008565,307068
426,Canada,2001,137.43,29262055,301980
427,Canada,2002,137.73000000000002,29642114,306840
428,Canada,2003,137.27,29958833,357444
429,Canada,2004,131.66,30283966,405444
430,Canada,2005,133.84,30597090,458616
431,Canada,2006,126.42999999999999,30902962,510792
432,Canada,2007,127.45,31242631,562680
433,Canada,2008,127.59,31588641,588492
434,Canada,2009,130.66999999999996,31937357,515196
435,Canada,2010,132.67000000000002,32286140,599688
436,Canada,2011,125.02000000000001,32615418,658092
437,Canada,2012,127.87999999999998,32961196,664164
438,Canada,2013,133.09,33314836,663720
439,Chile,1985,108.91000000000003,10675400,19896
440,Chile,1986,90.94,10931700,20736
441,Chile,1987,89.42,11209000,23820
442,Chile,1988,94.89999999999999,11306000,27636
443,Chile,1989,100.44,11501000,31188
444,Chile,1990,91.86,11709000,33936
445,Chile,1991,98.83000000000003,11871000,38244
446,Chile,1992,78.88,12125000,45492
447,Chile,1993,103.18000000000002,12306400,48072
448,Chile,1994,95.33999999999999,12526600,54612
449,Chile,1995,108.91,12897643,68340
450,Chile,1996,95.71000000000001,13125089,71352
451,Chile,1997,100.13,13339550,76416
452,Chile,1998,109.77,13543940,72276
453,Chile,1999,111.85999999999999,13743882,65640
454,Chile,2000,149.18000000000004,13943575,67008
455,Chile,2001,147.58,14139590,60240
456,Chile,2002,149.28,14332840,58392
457,Chile,2003,153.54,14523758,62496
458,Chile,2004,155.69,14710993,80928
459,Chile,2005,147.43,14893574,99072
460,Chile,2006,155.06,15071596,123240
461,Chile,2007,150.92000000000002,15245435,136644
462,Chile,2008,167.88,15415661,139836
463,Chile,2009,174.3,15584149,132744
464,Chile,2010,162.87999999999997,15751851,166488
465,Chile,2011,160.83999999999997,15910783,190248
466,Chile,2012,148.41000000000003,16075247,199404
467,Chile,2013,134.52,16242244,205680
468,Chile,2014,137.36999999999998,16406867,190596
469,Chile,2015,147.68,16565725,176748
470,Colombia,1985,62.559999999999995,25052400,16716
471,Colombia,1986,50.11000000000001,25585600,16392
472,Colombia,1987,45.169999999999995,28009432,15588
473,Colombia,1988,50.64,28649501,16428
474,Colombia,1989,41.690000000000005,29289829,16200
475,Colombia,1990,43.42999999999999,29930973,16152
476,Colombia,1991,43.57,30584178,16176
477,Colombia,1992,49.480000000000004,29615400,19968
478,Colombia,1993,49.230000000000004,30242200,22140
479,Colombia,1994,55.949999999999996,30874600,31752
480,Colombia,1995,49.64,33090899,33552
481,Colombia,1996,53.17,33703636,34596
482,Colombia,1997,52.76999999999999,34338825,37272
483,Colombia,1998,81.67999999999999,34987039,33768
484,Colombia,1999,84.10000000000001,35629408,29028
485,Colombia,2000,89.77999999999999,36252342,33060
486,Colombia,2001,88.26999999999998,36884428,31944
487,Colombia,2002,81.38,37478276,31356
488,Colombia,2003,79.85000000000001,38044513,29868
489,Colombia,2004,84.25,38604716,36396
490,Colombia,2005,74.84,39172790,44904
491,Colombia,2006,78.41,39708676,49140
492,Colombia,2007,74.25000000000003,40275206,61800
493,Colombia,2008,74.22000000000001,40859129,71652
494,Colombia,2009,73.83000000000001,41436173,67716
495,Colombia,2010,67.24000000000001,41989103,82032
496,Colombia,2011,62.879999999999995,42538305,94620
497,Colombia,2012,66.45,43055864,103032
498,Colombia,2013,63.529999999999994,43546298,104772
499,Colombia,2014,66.62,44021800,103092
500,Colombia,2015,70.39999999999999,44490427,78624
501,Costa Rica,1985,69.46,2236200,25740
502,Costa Rica,1986,89.84,2292900,28668
503,Costa Rica,1987,85.56000000000002,2400700,29196
504,Costa Rica,1988,88.98000000000002,2465200,29520
505,Costa Rica,1989,84.76999999999998,2556000,32232
506,Costa Rica,1990,93.27000000000002,2627800,33804
507,Costa Rica,1991,61.72,2704000,31812
508,Costa Rica,1992,72.54,2778400,36840
509,Costa Rica,1993,98.83,2853700,40104
510,Costa Rica,1994,80.78999999999999,2929100,42744
511,Costa Rica,1995,79.17999999999999,3135200,44064
512,Costa Rica,1996,94.86,3192446,43668
513,Costa Rica,1997,80.63,3279559,45924
514,Costa Rica,1998,92.09,3365726,48552
515,Costa Rica,1999,85.06,3449923,49380
516,Costa Rica,2000,88.28999999999998,3531421,50796
517,Costa Rica,2001,76.03,3606850,52944
518,Costa Rica,2002,95.62000000000002,3680372,53820
519,Costa Rica,2003,115.88,3751871,54996
520,Costa Rica,2004,100.72000000000001,3820857,58200
521,Costa Rica,2005,78.73,3887096,61596
522,Costa Rica,2006,100.83000000000001,3953916,68592
523,Costa Rica,2007,75.35000000000001,4015241,79932
524,Costa Rica,2008,72.26999999999998,4072561,90204
525,Costa Rica,2009,77.37,4128459,88836
526,Costa Rica,2010,84.35000000000001,4184663,106872
527,Costa Rica,2011,89.83000000000001,4235514,119736
528,Costa Rica,2012,80.75999999999999,4290210,129984
529,Costa Rica,2013,89.25999999999999,4347229,137316
530,Costa Rica,2014,70.85,4403674,137820
531,Croatia,1995,305.53999999999996,4497400,59736
532,Croatia,1996,334.78999999999996,4220800,67320
533,Croatia,1997,313.7,4295100,66552
534,Croatia,1998,344.30000000000007,4227900,72180
535,Croatia,1999,327.28000000000003,4283800,65508
536,Croatia,2000,322.75,4118000,63456
537,Croatia,2001,287.54,4180633,66852
538,Croatia,2002,304.12,4217300,76476
539,Croatia,2003,281.68999999999994,4225600,98424
540,Croatia,2004,302.24,4229600,117948
541,Croatia,2005,269.56999999999994,4235875,128664
542,Croatia,2006,248.21999999999994,4234946,142968
543,Croatia,2007,243.45000000000002,4230855,170448
544,Croatia,2008,265.68999999999994,4225583,200160
545,Croatia,2009,254.29,4216050,178464
546,Croatia,2010,241.97,4203963,170784
547,Croatia,2011,221.10999999999999,4189029,178680
548,Croatia,2012,239.01,4054296,167424
549,Croatia,2013,210.29999999999995,4044457,172344
550,Croatia,2014,222.04,4030452,171588
551,Croatia,2015,229.67999999999998,4001669,148212
552,Croatia,2016,213.55999999999997,3567043,129050
553,Cuba,1992,369.71,9915600,26724
554,Cuba,1993,392.92999999999995,10004200,26832
555,Cuba,1994,363.31,10089300,33840
556,Cuba,1995,352.76000000000005,10168400,35916
557,Cuba,1996,316.2300000000001,10241600,29316
558,Cuba,1997,317.4,10260492,29664
559,Cuba,1998,326.97999999999996,10307978,29964
560,Cuba,1999,306.12000000000006,10350039,32892
561,Cuba,2000,272.77000000000004,10397209,35280
562,Cuba,2001,244.51,10433428,36444
563,Cuba,2002,240.42000000000004,10479415,38460
564,Cuba,2003,221.12,10531074,40908
565,Cuba,2004,216.12,10578701,43332
566,Cuba,2005,205.93999999999997,10616406,48204
567,Cuba,2006,202.54999999999995,10653638,59412
568,Cuba,2007,188.18000000000004,10678023,65856
569,Cuba,2008,190.98999999999995,10693814,68232
570,Cuba,2009,201.32999999999996,10708230,69564
571,Cuba,2010,202.13000000000002,10725848,71964
572,Cuba,2011,207.05,10748034,77028
573,Cuba,2012,204.0,10770535,81492
574,Cuba,2013,190.45999999999998,10792690,85776
575,Cuba,2014,184.62999999999997,10813411,89508
576,Cuba,2015,194.31,10832068,96528
577,Cyprus,1999,1.57,856733,148668
578,Cyprus,2000,8.36,875229,139620
579,Cyprus,2004,9.169999999999998,690616,302724
580,Cyprus,2005,24.739999999999995,701263,320052
581,Cyprus,2006,27.639999999999997,713426,343200
582,Cyprus,2007,36.17,728566,396576
583,Cyprus,2008,59.07000000000001,747034,447204
584,Cyprus,2009,55.53,767174,405792
585,Cyprus,2010,58.879999999999995,787081,389724
586,Cyprus,2011,43.78,800820,410988
587,Cyprus,2012,42.89999999999999,814305,369024
588,Cyprus,2013,64.61000000000001,813016,355488
589,Cyprus,2014,57.1,804818,348288
590,Cyprus,2015,49.589999999999996,796037,296616
591,Cyprus,2016,47.14999999999999,711344,250980
592,Czech Republic,1990,314.21999999999997,9710900,50016
593,Czech Republic,1991,292.01,9667500,36840
594,Czech Republic,1992,303.21,9681900,42876
595,Czech Republic,1993,297.64,9703400,50232
596,Czech Republic,1994,293.28000000000003,9723700,58692
597,Czech Republic,1995,264.4,9744300,73608
598,Czech Republic,1996,243.48,9763900,82332
599,Czech Republic,1997,234.13000000000002,9786700,75768
600,Czech Republic,1998,226.7,9808300,81348
601,Czech Republic,1999,236.93,9819215,79272
602,Czech Republic,2000,226.64000000000001,9819742,75336
603,Czech Republic,2001,220.92000000000002,9838083,82356
