,country,continent,year,suicides_rate,population,gdp_per_capita,hdi
949,Hungary,Europe,1992,570.26,9754956,47640,0.0
950,Hungary,Europe,1993,539.28,9747902,49392,0.0
951,Hungary,Europe,1994,535.81,9740817,53172,0.0
952,Hungary,Europe,1995,493.42,9737248,57204,8.88
953,Hungary,Europe,1996,482.74,9737250,57504,0.0
954,Hungary,Europe,1997,470.44,9737781,58272,0.0
955,Hungary,Europe,1998,436.78,9734373,60120,0.0
956,Hungary,Europe,1999,483.88,9553064,61764,0.0
957,Hungary,Europe,2000,464.56,9527034,59592,9.228
958,Hungary,Europe,2001,408.98,9704598,66552,0.0
959,Hungary,Europe,2002,382.75,9680164,83940,0.0
960,Hungary,Europe,2003,372.04,9652533,106080,0.0
961,Hungary,Europe,2004,369.47,9630044,129672,0.0
962,Hungary,Europe,2005,352.01,9608943,141168,9.623999999999997
963,Hungary,Europe,2006,312.66,9591110,144252,0.0
964,Hungary,Europe,2007,327.32,9572938,175308,0.0
965,Hungary,Europe,2008,331.68,9552784,198480,0.0
966,Hungary,Europe,2009,310.72,9534237,164364,0.0
967,Hungary,Europe,2010,321.31,9514005,165132,9.851999999999999
968,Hungary,Europe,2011,299.85,9495011,177924,9.876000000000003
969,Hungary,Europe,2012,305.96,9453181,162300,9.876000000000003
970,Hungary,Europe,2013,266.23,9433840,171996,9.899999999999999
971,Hungary,Europe,2014,244.31,9412788,178632,9.936
972,Hungary,Europe,2015,257.27,9389519,157044,0.0
973,Hungary,Europe,2016,241.34,8390370,134480,0.0
974,Iceland,Europe,1985,171.05,220100,160284,9.312
975,Iceland,Europe,1986,215.1,222300,212172,0.0
976,Iceland,Europe,1987,209.94,225600,289284,0.0
977,Iceland,Europe,1988,167.98,229200,314988,0.0
978,Iceland,Europe,1989,110.12,232000,289068,0.0
979,Iceland,Europe,1990,180.31,233300,327792,9.623999999999997
980,Iceland,Europe,1991,199.73,235900,346284,0.0
981,Iceland,Europe,1992,122.89,238000,351732,0.0
982,Iceland,Europe,1993,109.02,240500,305688,0.0
983,Iceland,Europe,1994,125.44,242700,311244,0.0
984,Iceland,Europe,1995,129.66,244700,344160,9.911999999999999
985,Iceland,Europe,1996,177.35,246500,356880,0.0
986,Iceland,Europe,1997,164.02,248929,363912,0.0
987,Iceland,Europe,1998,141.09,252253,402156,0.0
988,Iceland,Europe,1999,128.92,255820,418296,0.0
989,Iceland,Europe,2000,207.99,259723,412464,10.308000000000002
990,Iceland,Europe,2001,163.06,263738,370200,0.0
991,Iceland,Europe,2002,131.24,266455,414672,0.0
992,Iceland,Europe,2003,100.97,268330,506088,0.0
993,Iceland,Europe,2004,168.81,271588,606336,0.0
994,Iceland,Europe,2005,115.0,274929,728544,10.668
995,Iceland,Europe,2006,106.39,282999,722916,0.0
996,Iceland,Europe,2007,163.29,289712,883080,0.0
997,Iceland,Europe,2008,136.09,296836,713868,0.0
998,Iceland,Europe,2009,123.73,296204,524400,0.0
999,Iceland,Europe,2010,184.27,294620,542148,10.703999999999999
1000,Iceland,Europe,2011,92.95,295475,598332,10.752000000000002
1001,Iceland,Europe,2012,145.41,297238,576996,10.764000000000001
1002,Iceland,Europe,2013,221.24,300456,620988,10.788000000000004
1003,Iceland,Europe,2014,197.96,304472,681996,10.788000000000004
1004,Iceland,Europe,2015,140.65,308554,658908,0.0
1005,Iceland,Europe,2016,138.07,268773,647080,0.0
1006,Ireland,Europe,1985,102.16,3208200,79656,8.904
1007,Ireland,Europe,1986,104.88,3216700,107244,0.0
1008,Ireland,Europe,1987,95.42,3229700,126180,0.0
1009,Ireland,Europe,1988,113.24,3233500,140352,0.0
1010,Ireland,Europe,1989,110.56,3223200,146256,0.0
1011,Ireland,Europe,1990,125.68,3224000,183744,9.239999999999998
1012,Ireland,Europe,1991,126.53,3252100,183936,0.0
1013,Ireland,Europe,1992,137.87,3283400,204612,0.0
1014,Ireland,Europe,1993,117.15,3306500,190464,0.0
1015,Ireland,Europe,1994,142.82,3326000,206256,0.0
1016,Ireland,Europe,1995,143.84,3345900,248268,9.636
1017,Ireland,Europe,1996,145.54,3375800,269736,0.0
1018,Ireland,Europe,1997,156.15,3414285,291108,0.0
1019,Ireland,Europe,1998,162.17,3449415,313380,0.0
1020,Ireland,Europe,1999,141.22,3481871,340128,0.0
1021,Ireland,Europe,2000,142.36,3523376,340080,10.332
1022,Ireland,Europe,2001,148.97,3573974,366432,0.0
1023,Ireland,Europe,2002,135.82,3639573,421848,0.0
1024,Ireland,Europe,2003,134.77,3694079,533676,0.0
1025,Ireland,Europe,2004,129.42,3752679,619944,0.0
1026,Ireland,Europe,2005,121.11,3833357,662556,10.739999999999997
1027,Ireland,Europe,2006,126.46,3937578,707292,0.0
1028,Ireland,Europe,2007,121.77,4026707,804384,0.0
1029,Ireland,Europe,2008,129.56,4094192,806076,0.0
1030,Ireland,Europe,2009,132.63,4117667,688680,0.0
1031,Ireland,Europe,2010,120.3,4264857,624504,10.895999999999995
1032,Ireland,Europe,2011,138.58,4218849,679860,10.908000000000001
1033,Ireland,Europe,2012,137.66,4220806,641316,10.92
1034,Ireland,Europe,2013,117.41,4227378,679536,10.944000000000003
1035,Ireland,Europe,2014,119.68,4328043,715608,10.992000000000003
1036,Israel,Asia,1985,112.03,3753500,87900,9.216
1037,Israel,Asia,1986,130.28,3813500,107256,0.0
1038,Israel,Asia,1987,133.61,3878100,126696,0.0
1039,Israel,Asia,1988,124.16,3947300,152244,0.0
1040,Israel,Asia,1989,170.32,4021100,148860,0.0
1041,Israel,Asia,1990,122.26,4156100,170316,9.42
1042,Israel,Asia,1991,139.34,4423200,183204,0.0
1043,Israel,Asia,1992,130.95,4588900,197628,0.0
1044,Israel,Asia,1993,137.23,4717000,193224,0.0
1045,Israel,Asia,1994,149.89,4844900,213768,0.0
1046,Israel,Asia,1995,127.43,4977700,241908,9.804
1047,Israel,Asia,1996,110.51,5103700,258540,0.0
1048,Israel,Asia,1997,126.58,5233500,263052,0.0
1049,Israel,Asia,1998,100.11,5360200,259644,0.0
1050,Israel,Asia,1999,102.58,5497047,255828,0.0
1051,Israel,Asia,2000,108.56,5643291,281412,10.199999999999998
1052,Israel,Asia,2001,108.23,5777467,271476,0.0
1053,Israel,Asia,2002,93.49,5895508,246432,0.0
1054,Israel,Asia,2003,97.17,6003127,253596,0.0
1055,Israel,Asia,2004,98.44,6109931,266016,0.0
1056,Israel,Asia,2005,102.91,6220861,274812,10.439999999999998
1057,Israel,Asia,2006,80.52,6334485,291672,0.0
1058,Israel,Asia,2007,73.67,6448814,332544,0.0
1059,Israel,Asia,2008,87.33,6565602,394488,0.0
1060,Israel,Asia,2009,80.32,6731835,369744,0.0
1061,Israel,Asia,2010,99.47,6849825,409248,10.596
1062,Israel,Asia,2011,87.41,6971495,450336,10.656
1063,Israel,Asia,2012,83.79,7095360,435156,10.680000000000001
1064,Israel,Asia,2013,74.21,7226008,485724,10.716000000000001
1065,Israel,Asia,2014,71.26,7366252,502428,10.728
1066,Israel,Asia,2015,65.91,7516180,477516,0.0
1067,Italy,Europe,1985,133.4,54114700,99948,8.855999999999998
1068,Italy,Europe,1986,131.05,54267500,141144,0.0
1069,Italy,Europe,1987,125.54,54424100,177072,0.0
1070,Italy,Europe,1988,121.81,54579700,195384,0.0
1071,Italy,Europe,1989,116.64,54697200,203064,0.0
1072,Italy,Europe,1990,121.98,54831700,257664,9.191999999999998
1073,Italy,Europe,1991,115.87,54465500,273660,0.0
1074,Italy,Europe,1992,115.48,54154898,291564,0.0
1075,Italy,Europe,1993,121.14,54140523,235260,0.0
1076,Italy,Europe,1994,118.93,54143049,242820,0.0
1077,Italy,Europe,1995,118.01,54141172,259500,9.588000000000001
1078,Italy,Europe,1996,115.45,54150332,290064,0.0
1079,Italy,Europe,1997,117.04,54181477,274428,0.0
1080,Italy,Europe,1998,113.84,54250592,280104,0.0
1081,Italy,Europe,1999,99.72,54280527,276024,0.0
1082,Italy,Europe,2000,99.22,54298946,252324,9.948
1083,Italy,Europe,2001,95.87,54333844,256704,0.0
1084,Italy,Europe,2002,94.61,54526842,278724,0.0
1085,Italy,Europe,2003,94.42,54937570,342864,0.0
1086,Italy,Europe,2004,91.33,54988156,392448,0.0
1087,Italy,Europe,2005,82.59,55244690,402432,10.272
1088,Italy,Europe,2006,81.61,56180672,414936,0.0
1089,Italy,Europe,2007,81.96,56583578,467220,0.0
1090,Italy,Europe,2008,81.69,57009825,503220,0.0
1091,Italy,Europe,2009,81.93,57351830,457212,0.0
1092,Italy,Europe,2010,80.77,57637843,442428,10.427999999999999
1093,Italy,Europe,2011,86.08,56610149,482520,10.475999999999999
1094,Italy,Europe,2012,85.45,56795085,437964,10.464
1095,Italy,Europe,2013,84.86,57503331,444600,10.475999999999999
1096,Italy,Europe,2014,82.13,58100676,444420,10.475999999999999
1097,Italy,Europe,2015,78.45,58117697,378444,0.0
1098,Jamaica,North America,1985,9.04,2035000,12384,7.800000000000002
1099,Jamaica,North America,1986,0.57,2052531,16104,0.0
1100,Jamaica,North America,1987,7.78,2070760,19044,0.0
1101,Jamaica,North America,1988,4.2,2090603,21972,0.0
1102,Jamaica,North America,1989,0.0,2111039,25044,0.0
1103,Jamaica,North America,1990,1.32,2131041,25860,8.052000000000001
1104,Jamaica,North America,1991,0.9,2154835,22668,0.0
1105,Jamaica,North America,2000,1.16,2367841,45540,8.4
1106,Jamaica,North America,2001,2.8,2391278,46056,0.0
1107,Jamaica,North America,2002,0.7,2415717,48156,0.0
1108,Jamaica,North America,2003,0.91,2440426,46224,0.0
1109,Jamaica,North America,2004,0.74,2464408,49428,0.0
1110,Jamaica,North America,2005,26.17,2487169,54060,8.748000000000001
1111,Jamaica,North America,2006,0.0,2512597,56856,0.0
1112,Jamaica,North America,2009,21.13,2568883,56232,0.0
1113,Jamaica,North America,2010,1.16,2586652,61200,8.724000000000002
1114,Jamaica,North America,2011,27.86,2601037,66624,8.724000000000002
1115,Japan,Asia,1985,300.47,112809200,148812,9.492
1116,Japan,Asia,1986,323.55,113679000,219456,0.0
1117,Japan,Asia,1987,295.29,114416000,265644,0.0
1118,Japan,Asia,1988,284.72,115101000,320244,0.0
1119,Japan,Asia,1989,263.42,115766000,316668,0.0
1120,Japan,Asia,1990,246.37,116251400,323388,9.768
1121,Japan,Asia,1991,234.51,116802000,368256,0.0
1122,Japan,Asia,1992,240.28,117311000,399840,0.0
1123,Japan,Asia,1993,224.1,117735000,453984,0.0
1124,Japan,Asia,1994,228.95,118064000,498756,0.0
1125,Japan,Asia,1995,228.13,118349500,552516,10.055999999999997
1126,Japan,Asia,1996,228.48,118785000,488316,0.0
1127,Japan,Asia,1997,237.38,119060000,444960,0.0
1128,Japan,Asia,1998,306.6,119338000,405492,0.0
1129,Japan,Asia,1999,298.9,119540000,457968,0.0
1130,Japan,Asia,2000,278.52,119752660,489756,10.283999999999999
1131,Japan,Asia,2001,267.16,120066000,430116,0.0
1132,Japan,Asia,2002,265.84,120189000,410868,0.0
1133,Japan,Asia,2003,279.41,120395000,443112,0.0
1134,Japan,Asia,2004,266.25,120500000,479520,0.0
1135,Japan,Asia,2005,266.89,120657507,472944,10.488000000000005
1136,Japan,Asia,2006,262.24,120702000,450408,0.0
1137,Japan,Asia,2007,268.76,120704000,448896,0.0
1138,Japan,Asia,2008,265.32,120602000,501276,0.0
1139,Japan,Asia,2009,266.69,120496000,520980,0.0
1140,Japan,Asia,2010,255.48,121127267,564708,10.608000000000002
1141,Japan,Asia,2011,252.41,120927000,611028,10.631999999999998
1142,Japan,Asia,2012,233.7,120735000,616548,10.656
1143,Japan,Asia,2013,231.16,120514000,513372,10.680000000000001
1144,Japan,Asia,2014,218.21,120274000,483936,10.691999999999998
1145,Japan,Asia,2015,206.04,120376310,438120,0.0
1146,Kazakhstan,Asia,1990,334.12,14773900,21876,8.279999999999998
1147,Kazakhstan,Asia,1991,318.66,14952800,19968,0.0
1148,Kazakhstan,Asia,1992,323.53,15150100,19728,0.0
1149,Kazakhstan,Asia,1993,376.49,15331400,18324,0.0
1150,Kazakhstan,Asia,1994,414.68,15229600,16740,0.0
1151,Kazakhstan,Asia,1995,454.67,14989600,16308,7.967999999999999
1152,Kazakhstan,Asia,1996,452.84,14487700,17424,0.0
1153,Kazakhstan,Asia,1997,433.74,14394600,18480,0.0
1154,Kazakhstan,Asia,1998,440.52,13844200,19188,0.0
1155,Kazakhstan,Asia,1999,407.73,13773400,14700,0.0
1156,Kazakhstan,Asia,2000,426.05,13772422,15936,8.148000000000001
1157,Kazakhstan,Asia,2001,422.49,13772696,19296,0.0
1158,Kazakhstan,Asia,2002,405.89,13777476,21456,0.0
1159,Kazakhstan,Asia,2003,411.71,13811863,26784,0.0
1160,Kazakhstan,Asia,2004,413.86,13873328,37320,0.0
1161,Kazakhstan,Asia,2005,357.8,13947770,49152,8.952000000000002
1162,Kazakhstan,Asia,2006,374.73,14037676,69240,0.0
1163,Kazakhstan,Asia,2007,375.63,14125606,89076,0.0
1164,Kazakhstan,Asia,2008,366.94,14216053,112644,0.0
1165,Kazakhstan,Asia,2009,330.07,14370635,96288,0.0
1166,Kazakhstan,Asia,2010,320.81,14713167,120744,9.191999999999998
1167,Kazakhstan,Asia,2011,293.76,14853350,155628,9.264000000000001
1168,Kazakhstan,Asia,2012,271.02,15023549,166140,9.336000000000002
1169,Kazakhstan,Asia,2013,296.67,15215382,186624,9.42
1170,Kazakhstan,Asia,2014,257.09,15428844,172212,9.456000000000001
1171,Kazakhstan,Asia,2015,238.02,15646752,141408,0.0
1172,Kiribati,Oceania,1991,181.54,61855,9216,0.0
1173,Kiribati,Oceania,1992,81.78,62856,9108,0.0
1174,Kiribati,Oceania,1993,204.22,63848,8820,0.0
1175,Kiribati,Oceania,1994,150.4,64871,10140,0.0
1176,Kiribati,Oceania,1995,56.71,65923,10260,0.0
1177,Kiribati,Oceania,1996,77.35,67126,11892,0.0
1178,Kiribati,Oceania,1997,76.06,68328,11856,0.0
1179,Kiribati,Oceania,1998,50.45,69570,11268,0.0
1180,Kiribati,Oceania,1999,0.0,70938,11676,0.0
1181,Kiribati,Oceania,2000,0.0,72440,11136,0.0
1182,Kiribati,Oceania,2001,0.0,73851,10248,0.0
1183,Kuwait,Asia,1985,11.2,1468000,175284,8.784
1184,Kuwait,Asia,1986,8.74,1535300,139932,0.0
1185,Kuwait,Asia,1987,11.47,1606300,167088,0.0
1186,Kuwait,Asia,1993,13.01,1273600,225576,0.0
1187,Kuwait,Asia,1994,18.47,1448000,205932,0.0
1188,Kuwait,Asia,1995,12.74,1511100,215940,9.024
1189,Kuwait,Asia,1996,18.33,1568700,240912,0.0
1190,Kuwait,Asia,1997,19.94,1617500,225192,0.0
1191,Kuwait,Asia,1998,16.21,1825766,170508,0.0
1192,Kuwait,Asia,1999,16.82,1898700,190368,0.0
1193,Kuwait,Asia,2000,15.23,1973153,229344,9.648000000000001
1194,Kuwait,Asia,2001,9.13,2038530,205392,0.0
1195,Kuwait,Asia,2002,14.56,2158603,212016,0.0
1196,Kuwait,Asia,2003,16.44,1950622,294528,0.0
1197,Kuwait,Asia,2004,17.26,1996086,357336,0.0
1198,Kuwait,Asia,2005,18.18,2062968,469992,9.540000000000001
1199,Kuwait,Asia,2006,15.83,2165713,562680,0.0
1200,Kuwait,Asia,2007,13.02,3074918,447396,0.0
1201,Kuwait,Asia,2008,11.76,3369394,524952,0.0
1202,Kuwait,Asia,2009,14.81,3165654,401436,0.0
1203,Kuwait,Asia,2010,10.04,3281614,422052,9.707999999999998
1204,Kuwait,Asia,2011,11.41,3333698,554436,9.744
1205,Kuwait,Asia,2012,15.59,3496698,597372,9.779999999999996
1206,Kuwait,Asia,2013,9.88,3574090,584748,9.792000000000002
1207,Kuwait,Asia,2014,15.86,3715284,525288,9.792000000000002
1208,Kyrgyzstan,Asia,1990,247.07,3737300,8580,7.380000000000002
1209,Kyrgyzstan,Asia,1991,246.59,3796500,8124,0.0
1210,Kyrgyzstan,Asia,1992,221.42,3839300,7236,0.0
1211,Kyrgyzstan,Asia,1993,258.79,3841200,6336,0.0
1212,Kyrgyzstan,Asia,1994,254.31,3851100,5244,0.0
1213,Kyrgyzstan,Asia,1995,239.77,3905400,5100,6.744000000000002
1214,Kyrgyzstan,Asia,1996,206.54,3978800,5508,0.0
1215,Kyrgyzstan,Asia,1997,190.85,4059900,5220,0.0
1216,Kyrgyzstan,Asia,1998,184.94,4139700,4776,0.0
1217,Kyrgyzstan,Asia,1999,191.44,4298100,3492,0.0
1218,Kyrgyzstan,Asia,2000,182.63,4369202,3756,7.116
1219,Kyrgyzstan,Asia,2001,193.3,4425784,4140,0.0
1220,Kyrgyzstan,Asia,2002,173.11,4473163,4308,0.0
1221,Kyrgyzstan,Asia,2003,137.86,4520843,5088,0.0
1222,Kyrgyzstan,Asia,2004,141.33,4572278,5808,0.0
1223,Kyrgyzstan,Asia,2005,135.48,4614533,6396,7.367999999999999
1224,Kyrgyzstan,Asia,2006,145.99,4646475,7320,0.0
1225,Kyrgyzstan,Asia,2007,125.89,4668640,9768,0.0
1226,Kyrgyzstan,Asia,2008,135.96,4690924,13152,0.0
1227,Kyrgyzstan,Asia,2009,113.28,4800134,11724,0.0
1228,Kyrgyzstan,Asia,2010,143.2,4837556,11892,7.608000000000001
1229,Kyrgyzstan,Asia,2011,126.89,4870538,15276,7.668000000000002
1230,Kyrgyzstan,Asia,2012,140.66,4932360,16068,7.739999999999998
1231,Kyrgyzstan,Asia,2013,109.84,5012200,17556,7.824000000000001
1232,Kyrgyzstan,Asia,2014,111.79,5096430,17580,7.860000000000002
1233,Kyrgyzstan,Asia,2015,98.37,5195827,15420,0.0
1234,Latvia,Europe,1995,545.62,2374700,29256,8.040000000000001
1235,Latvia,Europe,1996,492.01,2363400,30312,0.0
1236,Latvia,Europe,1997,492.57,2354700,33252,0.0
1237,Latvia,Europe,1998,441.84,2344100,36732,0.0
1238,Latvia,Europe,1999,420.41,2333400,38736,0.0
1239,Latvia,Europe,2000,453.2,2272107,41928,8.724000000000002
1240,Latvia,Europe,2001,383.49,2242227,44688,0.0
1241,Latvia,Europe,2002,367.76,2214484,51732,0.0
1242,Latvia,Europe,2003,361.63,2190211,64368,0.0
1243,Latvia,Europe,2004,328.38,2163477,79728,0.0
1244,Latvia,Europe,2005,312.06,2137831,94992,9.671999999999997
1245,Latvia,Europe,2006,288.9,2115215,121668,0.0
1246,Latvia,Europe,2007,295.75,2093878,177096,0.0
1247,Latvia,Europe,2008,323.69,2067529,206604,0.0
1248,Latvia,Europe,2009,307.8,2030316,154680,0.0
1249,Latvia,Europe,2010,259.34,1987906,143412,9.732
1250,Latvia,Europe,2011,288.75,1953611,173364,9.744
1251,Latvia,Europe,2012,267.68,1931521,174696,9.756
1252,Latvia,Europe,2013,242.19,1912464,189840,9.792000000000002
1253,Latvia,Europe,2014,248.81,1894041,198528,9.828000000000003
1254,Latvia,Europe,2015,251.47,1875522,172584,0.0
1255,Lithuania,Europe,1995,639.3,3387149,27888,8.411999999999997
1256,Lithuania,Europe,1996,595.61,3375163,29808,0.0
1257,Lithuania,Europe,1997,565.44,3364273,36096,0.0
1258,Lithuania,Europe,1998,566.36,3350973,40248,0.0
1259,Lithuania,Europe,1999,561.53,3333452,39504,0.0
1260,Lithuania,Europe,2000,571.8,3315125,41772,9.047999999999998
1261,Lithuania,Europe,2001,568.98,3294138,44628,0.0
1262,Lithuania,Europe,2002,555.62,3274488,52320,0.0
1263,Lithuania,Europe,2003,530.52,3254127,69336,0.0
1264,Lithuania,Europe,2004,503.37,3222969,84336,0.0
1265,Lithuania,Europe,2005,485.79,3174728,98748,9.671999999999997
1266,Lithuania,Europe,2006,400.57,3125767,116004,0.0
1267,Lithuania,Europe,2007,406.79,3087867,154428,0.0
1268,Lithuania,Europe,2008,430.05,3053756,188028,0.0
1269,Lithuania,Europe,2009,437.07,3016497,148944,0.0
1270,Lithuania,Europe,2010,395.24,2949737,151008,9.924000000000001
1271,Lithuania,Europe,2011,407.69,2879805,181164,9.971999999999996
1272,Lithuania,Europe,2012,374.12,2837770,181188,9.996
1273,Lithuania,Europe,2013,444.56,2806627,198456,10.043999999999999
1274,Lithuania,Europe,2014,401.27,2781577,209304,10.068000000000003
1275,Lithuania,Europe,2015,385.48,2753926,180876,0.0
1276,Lithuania,Europe,2016,361.72,2445296,157420,0.0
1277,Luxembourg,Europe,1985,247.39,344800,164916,9.024
1278,Luxembourg,Europe,1986,183.05,346000,240048,0.0
1279,Luxembourg,Europe,1987,243.24,349400,295848,0.0
1280,Luxembourg,Europe,1988,211.5,352300,332112,0.0
1281,Luxembourg,Europe,1989,261.32,355400,350868,0.0
1282,Luxembourg,Europe,1990,233.34,358800,442452,9.348
1283,Luxembourg,Europe,1991,280.83,362900,473580,0.0
1284,Luxembourg,Europe,1992,228.37,367300,524880,0.0
1285,Luxembourg,Europe,1993,207.96,372000,531840,0.0
1286,Luxembourg,Europe,1994,277.24,377000,583320,0.0
1287,Luxembourg,Europe,1995,210.08,382100,677988,9.659999999999998
1288,Luxembourg,Europe,1996,229.25,387700,674028,0.0
1289,Luxembourg,Europe,1997,307.6,392600,603120,0.0
1290,Luxembourg,Europe,1998,201.25,397915,609456,0.0
1291,Luxembourg,Europe,1999,211.99,403890,660648,0.0
1292,Luxembourg,Europe,2000,222.64,410164,622092,10.212
1293,Luxembourg,Europe,2001,239.82,413930,616692,0.0
1294,Luxembourg,Europe,2002,264.14,418106,677808,0.0
1295,Luxembourg,Europe,2003,164.37,423654,837216,0.0
1296,Luxembourg,Europe,2004,189.54,430128,967668,0.0
1297,Luxembourg,Europe,2005,159.07,437338,1024764,10.560000000000002
1298,Luxembourg,Europe,2006,183.79,444821,1144212,0.0
1299,Luxembourg,Europe,2007,183.89,452012,1350972,0.0
1300,Luxembourg,Europe,2008,112.31,460371,1455780,0.0
1301,Luxembourg,Europe,2009,110.95,469209,1313796,0.0
1302,Luxembourg,Europe,2010,141.16,477979,1335936,10.631999999999998
1303,Luxembourg,Europe,2011,136.53,488918,1472748,10.656
1304,Luxembourg,Europe,2012,140.18,501044,1357440,10.656
1305,Luxembourg,Europe,2013,91.48,512689,1445076,10.680000000000001
1306,Luxembourg,Europe,2014,147.88,524940,1516224,10.703999999999999
1307,Luxembourg,Europe,2015,134.4,537748,1289472,0.0
1308,Macau,Asia,1994,171.74,346542,216972,0.0
1309,Maldives,Asia,2000,0.0,247387,30288,7.235999999999998
1310,Maldives,Asia,2001,110.49,255503,40872,0.0
1311,Maldives,Asia,2002,9.84,263747,40812,0.0
1312,Maldives,Asia,2003,15.52,272110,46404,0.0
1313,Maldives,Asia,2004,3.74,280526,52476,0.0
1314,Maldives,Asia,2005,2.75,288936,48312,7.656
1315,Maldives,Asia,2007,14.36,305536,73380,0.0
1316,Maldives,Asia,2008,0.0,313924,86832,0.0
1317,Maldives,Asia,2010,1.99,331559,93672,8.196
1318,Maldives,Asia,2011,5.39,341018,97620,8.279999999999998
1319,Malta,Europe,1985,8.76,307200,43668,8.556
1320,Malta,Europe,1986,3.61,315800,54528,0.0
1321,Malta,Europe,1987,18.87,317400,66204,0.0
1322,Malta,Europe,1988,28.61,320800,75540,0.0
1323,Malta,Europe,1989,89.96,324000,78468,0.0
1324,Malta,Europe,1990,23.75,327400,93360,8.748000000000001
1325,Malta,Europe,1991,30.34,330800,99756,0.0
1326,Malta,Europe,1992,87.14,334300,108480,0.0
1327,Malta,Europe,1993,47.54,337700,96264,0.0
1328,Malta,Europe,1994,64.69,341700,105300,0.0
1329,Malta,Europe,1995,47.02,344900,119688,8.891999999999998
1330,Malta,Europe,1996,47.43,348200,123048,0.0
1331,Malta,Europe,1997,70.68,350400,126900,0.0
1332,Malta,Europe,1998,30.63,353400,133236,0.0
1333,Malta,Europe,1999,91.76,355600,139284,0.0
1334,Malta,Europe,2000,78.05,362676,142476,9.191999999999998
1335,Malta,Europe,2001,85.29,370541,140292,0.0
1336,Malta,Europe,2002,55.28,374456,150288,0.0
1337,Malta,Europe,2003,74.94,377785,173328,0.0
1338,Malta,Europe,2004,85.82,380918,190992,0.0
1339,Malta,Europe,2005,67.94,384111,199776,9.623999999999997
1340,Malta,Europe,2006,87.21,386038,210048,0.0
1341,Malta,Europe,2007,73.84,387581,243996,0.0
1342,Malta,Europe,2008,38.68,390195,276084,0.0
1343,Malta,Europe,2009,107.12,393102,260340,0.0
1344,Malta,Europe,2010,82.11,394949,265584,9.888
1345,Malta,Europe,2011,47.5,396423,287808,9.864
1346,Malta,Europe,2012,59.87,399138,276888,9.959999999999999
1347,Malta,Europe,2013,57.22,402728,302292,10.043999999999999
1348,Malta,Europe,2014,102.08,406525,331608,10.068000000000003
1349,Malta,Europe,2015,78.27,410637,309000,0.0
1350,Mauritius,Africa,1985,143.13,883400,14676,6.900000000000001
1351,Mauritius,Africa,1986,30.07,898100,19632,0.0
1352,Mauritius,Africa,1987,171.94,911300,24876,0.0
1353,Mauritius,Africa,1988,246.11,925000,27804,0.0
1354,Mauritius,Africa,1989,211.64,932900,28188,0.0
1355,Mauritius,Africa,1990,163.18,941100,33840,7.427999999999998
1356,Mauritius,Africa,1991,196.79,938100,36540,0.0
1357,Mauritius,Africa,1992,198.99,948300,40800,0.0
1358,Mauritius,Africa,1993,174.99,958300,40860,0.0
1359,Mauritius,Africa,1994,154.65,972800,43896,0.0
1360,Mauritius,Africa,1995,182.65,981900,49380,7.764000000000002
1361,Mauritius,Africa,1996,166.14,995000,53328,0.0
1362,Mauritius,Africa,1997,143.57,1011700,49668,0.0
1363,Mauritius,Africa,1998,154.77,1026300,48756,0.0
1364,Mauritius,Africa,1999,186.04,1042400,49404,0.0
1365,Mauritius,Africa,2000,140.82,1056073,52068,8.088000000000003
1366,Mauritius,Africa,2001,121.84,1068947,50928,0.0
1367,Mauritius,Africa,2002,131.9,1079755,52980,0.0
1368,Mauritius,Africa,2003,94.02,1092234,61632,0.0
1369,Mauritius,Africa,2004,100.99,1103091,69468,0.0
1370,Mauritius,Africa,2005,102.51,1113942,67692,8.663999999999998
1371,Mauritius,Africa,2006,163.68,1125301,74952,0.0
1372,Mauritius,Africa,2007,141.45,1135233,86148,0.0
1373,Mauritius,Africa,2008,78.13,1146258,104592,0.0
1374,Mauritius,Africa,2009,106.07,1159551,94476,0.0
1375,Mauritius,Africa,2010,111.83,1164931,103044,9.072000000000001
1376,Mauritius,Africa,2011,120.04,1173352,117804,9.144000000000002
1377,Mauritius,Africa,2012,114.25,1180547,118608,9.264000000000001
1378,Mauritius,Africa,2013,97.67,1147390,126864,9.300000000000002
1379,Mauritius,Africa,2014,115.45,1151424,133440,9.324
1380,Mauritius,Africa,2015,99.97,1154848,121500,0.0
1381,Mauritius,Africa,2016,99.3,992432,105700,0.0
1382,Mexico,North America,1985,38.17,67566000,32760,7.608000000000001
1383,Mexico,North America,1986,45.74,69123500,22476,0.0
1384,Mexico,North America,1987,41.43,67948100,24768,0.0
1385,Mexico,North America,1988,42.22,69646000,31560,0.0
1386,Mexico,North America,1989,48.26,71359000,37500,0.0
1387,Mexico,North America,1990,48.85,73076900,43140,7.775999999999999
1388,Mexico,North America,1991,47.69,74796300,50448,0.0
1389,Mexico,North America,1992,52.07,75285800,57960,0.0
1390,Mexico,North America,1993,52.0,76826800,78216,0.0
1391,Mexico,North America,1994,55.92,78374100,80820,0.0
1392,Mexico,North America,1995,59.09,79927100,54060,8.040000000000001
1393,Mexico,North America,1996,56.33,83802294,58848,0.0
1394,Mexico,North America,1997,57.07,85340880,70368,0.0
1395,Mexico,North America,1998,56.84,86825678,72768,0.0
1396,Mexico,North America,1999,54.89,88271977,81600,0.0
1397,Mexico,North America,2000,54.89,89694793,94704,8.388
1398,Mexico,North America,2001,63.3,91052714,99732,0.0
